txn_id,user_id,sender_upi,receiver_upi,amount,timestamp,hour,day_of_week,merchant_type,city,upi_app,is_new_merchant,device_change,is_night,avg_user_amount,is_fraud,fraud_type
TXN0009504,USER0190,user190@okaxis,fraud41@upi,16.5,2025-10-28 01:58:57.938170,1,1,unknown,Chennai,AmazonPay,1,0,1,4227.68,1,rapid_fire
TXN0006262,USER0319,user319@okaxis,merchant61@upi,578.21,2025-10-28 01:59:41.873629,1,1,restaurant,Ahmedabad,GPay,0,0,1,5046.28,0,none
TXN0006525,USER0089,user89@ybl,merchant141@upi,1522.1,2025-10-28 02:30:43.880794,2,1,utility,Bangalore,PhonePe,0,0,1,4478.18,0,none
TXN0007375,USER0396,user396@okhdfcbank,merchant153@upi,3385.07,2025-10-28 02:57:32.897704,2,1,clothing,Kolkata,PhonePe,0,1,1,13663.62,0,none
TXN0005670,USER0283,user283@upi,merchant152@upi,4880.26,2025-10-28 03:04:49.864372,3,1,clothing,Chennai,Paytm,0,0,1,1279.86,0,none
TXN0007039,USER0307,user307@ibl,merchant143@upi,15371.04,2025-10-28 03:16:35.890518,3,1,travel,Kolkata,Paytm,0,0,1,4378.51,0,none
TXN0002614,USER0137,user137@okhdfcbank,merchant110@upi,4536.68,2025-10-28 03:40:27.809835,3,1,travel,Bangalore,Paytm,0,0,1,9344.74,0,none
TXN0001164,USER0102,user102@upi,merchant191@upi,33371.12,2025-10-28 03:51:26.781338,3,1,electronics,Pune,Paytm,1,0,1,2438.89,0,none
TXN0005031,USER0366,user366@oksbi,merchant123@upi,2924.6,2025-10-28 03:56:27.854104,3,1,fuel,Bangalore,Paytm,0,0,1,3417.3,0,none
TXN0005583,USER0338,user338@okaxis,merchant29@upi,1194.76,2025-10-28 06:42:50.862306,6,1,pharmacy,Delhi,BHIM,0,0,0,5002.76,0,none
TXN0006445,USER0224,user224@okhdfcbank,merchant154@upi,119.69,2025-10-28 07:06:44.879662,7,1,grocery,Mumbai,GPay,0,0,0,6695.9,0,none
TXN0009380,USER0404,user404@ibl,merchant96@upi,82.96,2025-10-28 07:19:49.935519,7,1,pharmacy,Ahmedabad,PhonePe,0,0,0,3292.99,0,none
TXN0003198,USER0378,user378@okhdfcbank,merchant150@upi,1129.86,2025-10-28 07:55:27.820104,7,1,restaurant,Mumbai,Paytm,0,0,0,789.25,0,none
TXN0003409,USER0037,user37@oksbi,merchant34@upi,40744.11,2025-10-28 07:59:36.822117,7,1,electronics,Pune,Paytm,0,0,0,1748.63,0,none
TXN0006034,USER0150,user150@okaxis,merchant53@upi,1661.06,2025-10-28 08:06:36.872614,8,1,entertainment,Chennai,GPay,0,0,0,4969.24,0,none
TXN0006713,USER0028,user28@ybl,merchant83@upi,1460.11,2025-10-28 08:48:18.883804,8,1,travel,Mumbai,Paytm,0,0,0,5441.34,0,none
TXN0002458,USER0210,user210@upi,merchant143@upi,16403.16,2025-10-28 08:57:22.806759,8,1,travel,Lucknow,GPay,0,0,0,2256.07,0,none
TXN0002036,USER0077,user77@okaxis,merchant36@upi,142.91,2025-10-28 09:05:55.797901,9,1,pharmacy,Lucknow,BHIM,1,0,0,2792.86,0,none
TXN0008822,USER0343,user343@okhdfcbank,merchant127@upi,927.6,2025-10-28 09:42:16.921927,9,1,pharmacy,Mumbai,Paytm,0,0,0,4725.62,0,none
TXN0009288,USER0046,user46@okhdfcbank,merchant106@upi,13141.02,2025-10-28 10:00:35.930027,10,1,electronics,Jaipur,GPay,0,0,0,1419.46,0,none
TXN0002093,USER0448,user448@okhdfcbank,merchant114@upi,29978.46,2025-10-28 10:01:30.798920,10,1,electronics,Lucknow,GPay,0,0,0,9635.59,0,none
TXN0006845,USER0422,user422@upi,merchant30@upi,25597.11,2025-10-28 10:17:58.883804,10,1,electronics,Kolkata,Paytm,0,0,0,2401.14,0,none
TXN0001797,USER0220,user220@oksbi,merchant26@upi,1422.54,2025-10-28 12:33:49.793752,12,1,pharmacy,Hyderabad,PhonePe,0,0,0,27475.84,0,none
TXN0008651,USER0261,user261@okaxis,merchant72@upi,1255.64,2025-10-28 12:39:25.920905,12,1,utility,Chennai,Paytm,0,0,0,3138.88,0,none
TXN0002032,USER0171,user171@ibl,merchant71@upi,754.19,2025-10-28 12:42:24.797901,12,1,grocery,Chennai,BHIM,0,0,0,2367.6,0,none
TXN0003381,USER0308,user308@oksbi,merchant46@upi,1264.9,2025-10-28 12:48:14.822117,12,1,utility,Jaipur,Paytm,0,0,0,9700.39,0,none
TXN0002409,USER0276,user276@oksbi,merchant189@upi,1814.03,2025-10-28 13:04:26.805751,13,1,fuel,Pune,AmazonPay,0,0,0,3473.8,0,none
TXN0009805,USER0404,user404@ybl,fraud47@upi,45501.86,2025-10-28 13:57:10.944239,13,1,unknown,Jaipur,BHIM,1,1,0,3060.38,1,large_amount
TXN0000518,USER0190,user190@ybl,merchant158@upi,1864.84,2025-10-28 14:15:16.769628,14,1,grocery,Kolkata,AmazonPay,0,0,0,1663.67,0,none
TXN0002637,USER0316,user316@ibl,merchant40@upi,2503.64,2025-10-28 14:29:55.810386,14,1,utility,Bangalore,BHIM,0,0,0,1721.86,0,none
TXN0007466,USER0364,user364@oksbi,merchant76@upi,1404.17,2025-10-28 15:14:02.899241,15,1,restaurant,Hyderabad,AmazonPay,0,0,0,3264.17,0,none
TXN0005030,USER0459,user459@upi,merchant26@upi,755.59,2025-10-28 15:26:49.854104,15,1,pharmacy,Pune,PhonePe,0,0,0,3656.94,0,none
TXN0002503,USER0282,user282@oksbi,merchant172@upi,2371.64,2025-10-28 15:30:15.807767,15,1,utility,Bangalore,BHIM,0,0,0,9190.62,0,none
TXN0001015,USER0462,user462@okaxis,merchant110@upi,4392.43,2025-10-28 15:41:34.777315,15,1,utility,Hyderabad,Paytm,0,0,0,1635.81,0,none
TXN0006756,USER0180,user180@upi,merchant137@upi,2196.18,2025-10-28 15:47:55.883804,15,1,clothing,Ahmedabad,Paytm,0,0,0,1878.35,0,none
TXN0009602,USER0468,user468@okaxis,fraud49@upi,69470.7,2025-10-28 15:51:01.939783,15,1,electronics,Hyderabad,BHIM,1,1,0,4967.25,1,new_device_large
TXN0006055,USER0384,user384@okaxis,merchant22@upi,4178.13,2025-10-28 16:02:59.872614,16,1,travel,Ahmedabad,AmazonPay,0,0,0,5177.46,0,none
TXN0009447,USER0014,user14@okaxis,merchant48@upi,1705.98,2025-10-28 16:14:14.937097,16,1,clothing,Kolkata,GPay,1,0,0,4537.33,0,none
TXN0006908,USER0090,user90@ybl,merchant9@upi,14444.99,2025-10-28 16:18:05.883804,16,1,electronics,Hyderabad,Paytm,0,0,0,3003.51,0,none
TXN0003107,USER0191,user191@ibl,merchant68@upi,1154.86,2025-10-28 18:23:22.818488,18,1,restaurant,Lucknow,Paytm,0,0,0,3229.67,0,none
TXN0004419,USER0214,user214@ibl,merchant78@upi,1163.39,2025-10-28 18:30:02.840192,18,1,entertainment,Kolkata,GPay,0,0,0,9080.47,0,none
TXN0005101,USER0394,user394@okhdfcbank,merchant88@upi,814.81,2025-10-28 19:33:07.855115,19,1,grocery,Bangalore,BHIM,0,0,0,8993.65,0,none
TXN0006314,USER0270,user270@ybl,merchant12@upi,231.25,2025-10-28 19:44:22.873629,19,1,restaurant,Mumbai,PhonePe,0,0,0,5613.77,0,none
TXN0006778,USER0430,user430@oksbi,merchant160@upi,1078.44,2025-10-28 20:13:23.883804,20,1,entertainment,Kolkata,BHIM,0,0,0,1013.47,0,none
TXN0008973,USER0074,user74@okhdfcbank,merchant191@upi,649.58,2025-10-28 20:24:00.921927,20,1,grocery,Pune,GPay,0,0,0,4743.57,0,none
TXN0003329,USER0377,user377@oksbi,merchant39@upi,2740.57,2025-10-28 21:00:05.822117,21,1,fuel,Mumbai,AmazonPay,0,0,0,6672.75,0,none
TXN0003987,USER0309,user309@upi,merchant200@upi,1812.9,2025-10-28 21:09:37.834107,21,1,utility,Chennai,Paytm,0,0,0,1438.51,0,none
TXN0000855,USER0300,user300@upi,merchant119@upi,658.28,2025-10-28 22:18:58.775313,22,1,utility,Mumbai,PhonePe,0,0,0,658.28,0,none
TXN0000931,USER0172,user172@ybl,merchant20@upi,1957.29,2025-10-28 22:29:58.776312,22,1,grocery,Hyderabad,PhonePe,0,0,0,1957.29,0,none
TXN0009430,USER0231,user231@okhdfcbank,merchant65@upi,3870.92,2025-10-28 22:40:03.936302,22,1,clothing,Hyderabad,BHIM,0,0,0,9227.41,0,none
TXN0000243,USER0404,user404@okhdfcbank,merchant20@upi,2688.05,2025-10-28 22:47:08.766100,22,1,utility,Ahmedabad,AmazonPay,0,0,0,2688.05,0,none
TXN0005738,USER0017,user17@upi,merchant165@upi,19692.68,2025-10-28 23:34:59.865888,23,1,travel,Kolkata,BHIM,0,0,1,5430.77,0,none
TXN0007978,USER0015,user15@okaxis,merchant80@upi,856.88,2025-10-28 23:41:05.908452,23,1,entertainment,Pune,BHIM,0,0,1,2843.55,0,none
TXN0008754,USER0179,user179@okaxis,merchant84@upi,1073.56,2025-10-28 23:48:20.921927,23,1,clothing,Kolkata,AmazonPay,0,0,1,8456.13,0,none
TXN0006405,USER0125,user125@okaxis,merchant176@upi,34373.82,2025-10-28 23:53:15.878643,23,1,electronics,Jaipur,GPay,0,0,1,9604.64,0,none
TXN0003852,USER0461,user461@upi,merchant32@upi,815.63,2025-10-29 00:19:12.831084,0,2,fuel,Chennai,GPay,0,0,1,7775.52,0,none
TXN0002474,USER0487,user487@okhdfcbank,merchant100@upi,2452.14,2025-10-29 00:19:28.806759,0,2,utility,Kolkata,PhonePe,1,1,1,1038.74,0,none
TXN0000781,USER0021,user21@okhdfcbank,merchant117@upi,217.8,2025-10-29 00:32:44.774315,0,2,pharmacy,Ahmedabad,AmazonPay,0,0,1,868.11,0,none
TXN0000961,USER0462,user462@upi,merchant21@upi,1635.81,2025-10-29 01:20:26.777315,1,2,fuel,Jaipur,Paytm,0,0,1,1635.81,0,none
TXN0000337,USER0206,user206@okhdfcbank,merchant22@upi,3118.63,2025-10-29 01:23:02.767611,1,2,utility,Jaipur,Paytm,1,0,1,789.0,0,none
TXN0007538,USER0310,user310@oksbi,merchant42@upi,4127.48,2025-10-29 01:31:32.899825,1,2,utility,Kolkata,GPay,0,0,1,5036.34,0,none
TXN0003762,USER0393,user393@ibl,merchant161@upi,32460.65,2025-10-29 01:40:17.830579,1,2,electronics,Pune,GPay,0,0,1,4617.27,0,none
TXN0002153,USER0276,user276@okhdfcbank,merchant12@upi,370.5,2025-10-29 02:23:03.799433,2,2,clothing,Delhi,PhonePe,0,0,1,4508.23,0,none
TXN0008369,USER0178,user178@oksbi,merchant140@upi,8153.44,2025-10-29 02:46:53.916223,2,2,travel,Jaipur,AmazonPay,0,0,1,1966.91,0,none
TXN0009681,USER0217,user217@ybl,fraud50@upi,28592.66,2025-10-29 03:26:53.942178,3,2,unknown,Mumbai,Paytm,1,0,1,2930.95,1,late_night
TXN0002889,USER0337,user337@upi,merchant42@upi,1704.42,2025-10-29 04:13:39.814446,4,2,grocery,Mumbai,GPay,0,0,1,6243.53,0,none
TXN0004889,USER0031,user31@ybl,merchant155@upi,389.71,2025-10-29 04:46:31.850556,4,2,clothing,Jaipur,Paytm,0,0,1,4371.9,0,none
TXN0008427,USER0422,user422@okhdfcbank,merchant165@upi,6032.07,2025-10-29 05:17:12.917239,5,2,travel,Mumbai,Paytm,0,0,1,4151.58,0,none
TXN0000856,USER0024,user24@upi,merchant117@upi,696.5,2025-10-29 05:24:16.775313,5,2,entertainment,Chennai,BHIM,0,0,1,20194.12,0,none
TXN0006662,USER0433,user433@ibl,merchant26@upi,1040.24,2025-10-29 05:30:34.883804,5,2,grocery,Chennai,Paytm,0,1,1,8681.02,0,none
TXN0007114,USER0087,user87@oksbi,merchant77@upi,9611.45,2025-10-29 05:46:30.890518,5,2,travel,Chennai,Paytm,1,0,1,5622.32,0,none
TXN0001858,USER0283,user283@okhdfcbank,merchant67@upi,829.47,2025-10-29 06:41:49.794869,6,2,pharmacy,Jaipur,Paytm,0,0,0,4019.07,0,none
TXN0003682,USER0258,user258@ibl,merchant79@upi,642.88,2025-10-29 06:46:03.828637,6,2,clothing,Mumbai,AmazonPay,1,0,0,3593.63,0,none
TXN0005046,USER0439,user439@ybl,merchant101@upi,1214.72,2025-10-29 06:47:19.854104,6,2,grocery,Mumbai,Paytm,0,0,0,5108.38,0,none
TXN0009014,USER0072,user72@okhdfcbank,merchant20@upi,37778.13,2025-10-29 07:22:46.921927,7,2,electronics,Delhi,GPay,1,0,0,3023.78,0,none
TXN0007152,USER0218,user218@upi,merchant59@upi,800.56,2025-10-29 08:04:14.893542,8,2,clothing,Mumbai,PhonePe,0,0,0,2158.35,0,none
TXN0001888,USER0490,user490@okhdfcbank,merchant100@upi,3816.15,2025-10-29 08:04:59.794869,8,2,utility,Ahmedabad,GPay,0,0,0,7253.39,0,none
TXN0000811,USER0460,user460@oksbi,merchant105@upi,482.07,2025-10-29 08:22:57.774315,8,2,pharmacy,Lucknow,Paytm,0,0,0,2396.55,0,none
TXN0004115,USER0275,user275@ybl,merchant165@upi,1193.71,2025-10-29 08:49:31.834107,8,2,utility,Lucknow,PhonePe,1,0,0,2287.23,0,none
TXN0009659,USER0302,user302@okhdfcbank,fraud20@upi,35.45,2025-10-29 09:47:38.942178,9,2,unknown,Ahmedabad,PhonePe,1,1,0,5702.31,1,rapid_fire
TXN0005632,USER0171,user171@oksbi,merchant116@upi,15687.32,2025-10-29 09:51:11.864372,9,2,travel,Delhi,GPay,0,0,0,3635.08,0,none
TXN0006549,USER0184,user184@ibl,merchant107@upi,32482.77,2025-10-29 09:56:17.880794,9,2,electronics,Bangalore,BHIM,0,1,0,5065.15,0,none
TXN0001944,USER0074,user74@okhdfcbank,merchant84@upi,11583.46,2025-10-29 10:21:13.795877,10,2,electronics,Bangalore,PhonePe,1,0,0,6595.62,0,none
TXN0002031,USER0238,user238@ybl,merchant27@upi,403.76,2025-10-29 10:44:17.797901,10,2,clothing,Jaipur,PhonePe,1,0,0,3822.3,0,none
TXN0005599,USER0144,user144@upi,merchant58@upi,1254.91,2025-10-29 11:12:15.864372,11,2,pharmacy,Delhi,PhonePe,0,0,0,3400.32,0,none
TXN0001074,USER0030,user30@oksbi,merchant109@upi,2802.85,2025-10-29 11:26:15.779333,11,2,fuel,Jaipur,AmazonPay,0,0,0,22229.12,0,none
TXN0001057,USER0018,user18@ibl,merchant44@upi,518.01,2025-10-29 11:33:18.779333,11,2,restaurant,Jaipur,BHIM,0,0,0,2594.68,0,none
TXN0007264,USER0443,user443@upi,merchant132@upi,2369.8,2025-10-29 11:38:39.894621,11,2,utility,Pune,BHIM,0,0,0,4309.27,0,none
TXN0000674,USER0070,user70@upi,merchant155@upi,43077.56,2025-10-29 11:48:09.772156,11,2,electronics,Kolkata,BHIM,0,0,0,843.99,0,none
TXN0000286,USER0399,user399@okaxis,merchant176@upi,2902.61,2025-10-29 11:58:15.766100,11,2,utility,Hyderabad,BHIM,0,0,0,3676.99,0,none
TXN0002747,USER0148,user148@okhdfcbank,merchant187@upi,1592.62,2025-10-29 12:30:21.812417,12,2,grocery,Ahmedabad,GPay,0,0,0,7427.35,0,none
TXN0006595,USER0001,user1@ybl,merchant88@upi,3633.33,2025-10-29 12:44:56.880794,12,2,travel,Ahmedabad,Paytm,0,0,0,3860.52,0,none
TXN0002101,USER0418,user418@ybl,merchant196@upi,18043.17,2025-10-29 12:45:01.798920,12,2,travel,Ahmedabad,PhonePe,0,0,0,10679.51,0,none
TXN0008992,USER0050,user50@ibl,merchant194@upi,1175.64,2025-10-29 12:51:21.921927,12,2,pharmacy,Ahmedabad,GPay,0,0,0,4229.69,0,none
TXN0008941,USER0380,user380@okaxis,merchant16@upi,6511.0,2025-10-29 13:18:22.921927,13,2,electronics,Jaipur,AmazonPay,0,0,0,1721.64,0,none
TXN0000784,USER0347,user347@upi,merchant152@upi,652.74,2025-10-29 13:23:55.774315,13,2,restaurant,Bangalore,GPay,0,0,0,1036.63,0,none
TXN0005889,USER0355,user355@upi,merchant136@upi,3730.26,2025-10-29 13:28:31.869428,13,2,clothing,Jaipur,BHIM,0,0,0,5178.91,0,none
TXN0006576,USER0097,user97@upi,merchant112@upi,4351.79,2025-10-29 13:48:36.880794,13,2,utility,Pune,BHIM,0,0,0,6896.04,0,none
TXN0008518,USER0275,user275@ibl,merchant71@upi,16911.51,2025-10-29 13:55:34.918751,13,2,electronics,Ahmedabad,AmazonPay,0,0,0,1968.44,0,none
TXN0006629,USER0297,user297@okaxis,merchant113@upi,2729.88,2025-10-29 14:51:17.880794,14,2,fuel,Hyderabad,BHIM,0,0,0,10125.22,0,none
TXN0002022,USER0494,user494@oksbi,merchant106@upi,1737.73,2025-10-29 15:06:44.797901,15,2,entertainment,Kolkata,PhonePe,0,0,0,2007.8,0,none
TXN0009320,USER0420,user420@ibl,merchant152@upi,763.24,2025-10-29 15:21:28.934041,15,2,entertainment,Kolkata,AmazonPay,0,0,0,3405.47,0,none
TXN0009456,USER0422,user422@ibl,merchant39@upi,6024.51,2025-10-29 15:37:56.937097,15,2,electronics,Ahmedabad,BHIM,0,0,0,5416.48,0,none
TXN0006571,USER0098,user98@okaxis,merchant100@upi,1219.3,2025-10-29 16:54:41.880794,16,2,entertainment,Ahmedabad,BHIM,0,0,0,9382.03,0,none
TXN0002980,USER0327,user327@okhdfcbank,merchant164@upi,241.89,2025-10-29 17:04:16.815959,17,2,clothing,Kolkata,Paytm,0,0,0,1688.56,0,none
TXN0002311,USER0044,user44@ibl,merchant11@upi,1085.29,2025-10-29 17:48:39.804239,17,2,grocery,Delhi,PhonePe,0,0,0,7569.9,0,none
TXN0004756,USER0132,user132@ybl,merchant143@upi,1404.84,2025-10-29 19:28:53.848883,19,2,restaurant,Hyderabad,GPay,0,0,0,10455.29,0,none
TXN0009304,USER0429,user429@ybl,merchant64@upi,16938.7,2025-10-29 20:18:16.930027,20,2,travel,Chennai,AmazonPay,0,0,0,3238.33,0,none
TXN0007139,USER0412,user412@okaxis,merchant57@upi,437.82,2025-10-29 21:23:53.893542,21,2,restaurant,Pune,BHIM,0,0,0,3768.3,0,none
TXN0005228,USER0322,user322@okaxis,merchant175@upi,1209.42,2025-10-29 21:31:12.856663,21,2,restaurant,Ahmedabad,Paytm,0,0,0,1767.46,0,none
TXN0000521,USER0081,user81@ybl,merchant104@upi,1188.76,2025-10-29 21:57:33.769628,21,2,fuel,Kolkata,AmazonPay,0,1,0,3784.42,0,none
TXN0009470,USER0394,user394@upi,merchant23@upi,4750.68,2025-10-30 00:21:43.937618,0,3,clothing,Lucknow,GPay,0,1,1,6728.89,0,none
TXN0009460,USER0018,user18@okhdfcbank,merchant200@upi,2770.76,2025-10-30 00:21:57.937097,0,3,electronics,Jaipur,Paytm,0,0,1,6174.01,0,none
TXN0000477,USER0020,user20@okhdfcbank,merchant143@upi,349.19,2025-10-30 01:07:10.768622,1,3,restaurant,Mumbai,GPay,0,0,1,349.19,0,none
TXN0007186,USER0017,user17@okhdfcbank,merchant41@upi,2969.99,2025-10-30 01:10:18.893542,1,3,utility,Pune,BHIM,0,0,1,6144.57,0,none
TXN0005922,USER0082,user82@okhdfcbank,merchant26@upi,1477.62,2025-10-30 01:31:53.869974,1,3,utility,Lucknow,GPay,0,0,1,10176.76,0,none
TXN0006438,USER0469,user469@upi,merchant191@upi,1645.92,2025-10-30 03:25:26.879662,3,3,entertainment,Lucknow,Paytm,0,0,1,3097.6,0,none
TXN0000718,USER0314,user314@ibl,merchant61@upi,1372.6,2025-10-30 03:27:03.773190,3,3,fuel,Pune,PhonePe,0,0,1,733.26,0,none
TXN0000096,USER0233,user233@ybl,merchant132@upi,518.75,2025-10-30 03:37:51.764092,3,3,pharmacy,Chennai,GPay,0,0,1,518.75,0,none
TXN0000154,USER0186,user186@ibl,merchant103@upi,562.3,2025-10-30 03:57:27.764092,3,3,entertainment,Delhi,AmazonPay,1,0,1,562.3,0,none
TXN0005471,USER0449,user449@oksbi,merchant122@upi,2851.9,2025-10-30 04:00:50.860793,4,3,fuel,Hyderabad,PhonePe,0,0,1,8838.07,0,none
TXN0002800,USER0378,user378@ibl,merchant166@upi,588.86,2025-10-30 04:21:27.812417,4,3,utility,Jaipur,AmazonPay,0,0,1,839.35,0,none
TXN0009720,USER0341,user341@okaxis,fraud10@upi,11.6,2025-10-30 04:38:18.943154,4,3,unknown,Kolkata,AmazonPay,1,1,1,5369.82,1,rapid_fire
TXN0002058,USER0405,user405@oksbi,merchant127@upi,773.76,2025-10-30 05:23:19.798406,5,3,entertainment,Delhi,AmazonPay,0,0,1,1314.37,0,none
TXN0006741,USER0264,user264@okaxis,merchant42@upi,3199.93,2025-10-30 05:28:51.883804,5,3,clothing,Hyderabad,BHIM,0,0,1,6126.72,0,none
TXN0005890,USER0265,user265@okaxis,merchant122@upi,1109.2,2025-10-30 05:59:43.869428,5,3,restaurant,Delhi,AmazonPay,0,0,1,3671.15,0,none
TXN0003130,USER0037,user37@upi,merchant152@upi,4294.14,2025-10-30 06:31:15.818488,6,3,clothing,Jaipur,AmazonPay,0,0,0,1384.99,0,none
TXN0009117,USER0060,user60@oksbi,merchant89@upi,3701.02,2025-10-30 06:33:28.930027,6,3,utility,Kolkata,Paytm,0,0,0,7090.63,0,none
TXN0001329,USER0449,user449@oksbi,merchant126@upi,115.67,2025-10-30 06:40:08.783854,6,3,utility,Hyderabad,AmazonPay,0,0,0,2052.85,0,none
TXN0007821,USER0233,user233@ibl,merchant166@upi,2760.28,2025-10-30 08:04:20.904891,8,3,clothing,Pune,BHIM,0,0,0,2492.31,0,none
TXN0001036,USER0058,user58@upi,merchant30@upi,1408.96,2025-10-30 08:39:44.778821,8,3,pharmacy,Lucknow,AmazonPay,0,0,0,28546.4,0,none
TXN0000716,USER0475,user475@ybl,merchant178@upi,2141.81,2025-10-30 08:40:14.773190,8,3,fuel,Kolkata,PhonePe,0,0,0,10913.45,0,none
TXN0002011,USER0345,user345@oksbi,merchant34@upi,635.61,2025-10-30 09:06:54.796901,9,3,restaurant,Delhi,PhonePe,1,0,0,5732.79,0,none
TXN0008477,USER0277,user277@okaxis,merchant100@upi,1745.96,2025-10-30 09:20:25.917239,9,3,grocery,Chennai,PhonePe,0,1,0,3566.98,0,none
TXN0004817,USER0465,user465@okaxis,merchant167@upi,7861.66,2025-10-30 09:34:30.849978,9,3,travel,Mumbai,GPay,0,0,0,2002.69,0,none
TXN0005368,USER0365,user365@okhdfcbank,merchant21@upi,1105.11,2025-10-30 09:41:28.859696,9,3,entertainment,Hyderabad,GPay,0,0,0,9062.01,0,none
TXN0001032,USER0359,user359@oksbi,merchant42@upi,1490.71,2025-10-30 10:01:29.778821,10,3,restaurant,Kolkata,Paytm,0,0,0,365.58,0,none
TXN0002450,USER0237,user237@okaxis,merchant42@upi,3340.87,2025-10-30 10:13:38.806759,10,3,clothing,Mumbai,GPay,0,0,0,3340.87,0,none
TXN0000568,USER0395,user395@upi,merchant159@upi,2599.61,2025-10-30 10:14:56.770648,10,3,clothing,Bangalore,Paytm,0,0,0,2283.23,0,none
TXN0000285,USER0014,user14@ibl,merchant84@upi,184.94,2025-10-30 10:53:47.766100,10,3,pharmacy,Jaipur,BHIM,1,0,0,184.94,0,none
TXN0000908,USER0394,user394@upi,merchant44@upi,47632.15,2025-10-30 10:56:30.776312,10,3,electronics,Chennai,GPay,0,0,0,1778.9,0,none
TXN0000917,USER0154,user154@upi,merchant143@upi,1677.95,2025-10-30 11:20:42.776312,11,3,entertainment,Delhi,Paytm,0,0,0,1298.17,0,none
TXN0008095,USER0450,user450@okhdfcbank,merchant185@upi,1315.23,2025-10-30 12:24:30.910114,12,3,pharmacy,Pune,PhonePe,0,0,0,8522.02,0,none
TXN0006793,USER0435,user435@upi,merchant131@upi,458.96,2025-10-30 12:50:11.883804,12,3,travel,Jaipur,BHIM,0,0,0,2291.87,0,none
TXN0002338,USER0058,user58@ybl,merchant151@upi,9040.97,2025-10-30 12:53:41.804239,12,3,travel,Lucknow,AmazonPay,0,0,0,18481.67,0,none
TXN0007851,USER0209,user209@ybl,merchant122@upi,4116.13,2025-10-30 13:05:03.904891,13,3,clothing,Chennai,BHIM,1,0,0,4078.55,0,none
TXN0008853,USER0019,user19@ybl,merchant160@upi,5865.79,2025-10-30 13:08:47.921927,13,3,travel,Pune,AmazonPay,0,0,0,6056.37,0,none
TXN0001990,USER0317,user317@upi,merchant142@upi,1973.82,2025-10-30 13:45:49.796901,13,3,utility,Ahmedabad,PhonePe,0,0,0,494.08,0,none
TXN0001034,USER0252,user252@ibl,merchant17@upi,1401.08,2025-10-30 14:43:53.778821,14,3,pharmacy,Hyderabad,Paytm,0,0,0,762.09,0,none
TXN0009992,USER0306,user306@ibl,fraud23@upi,31148.69,2025-10-30 14:44:48.949197,14,3,unknown,Delhi,PhonePe,1,1,0,2757.74,1,new_device_large
TXN0009077,USER0019,user19@oksbi,merchant170@upi,284.83,2025-10-30 14:44:55.929509,14,3,entertainment,Mumbai,AmazonPay,0,0,0,5784.05,0,none
TXN0000667,USER0032,user32@upi,merchant1@upi,4458.86,2025-10-30 15:09:24.772156,15,3,clothing,Bangalore,PhonePe,0,0,0,10653.66,0,none
TXN0002698,USER0174,user174@upi,merchant154@upi,1414.89,2025-10-30 15:12:12.810889,15,3,entertainment,Chennai,PhonePe,0,0,0,1414.89,0,none
TXN0003803,USER0414,user414@ibl,merchant30@upi,1790.97,2025-10-30 15:32:43.831084,15,3,fuel,Lucknow,PhonePe,0,0,0,3439.62,0,none
TXN0004799,USER0016,user16@oksbi,merchant112@upi,1769.0,2025-10-30 15:37:57.849394,15,3,clothing,Hyderabad,PhonePe,0,0,0,5762.94,0,none
TXN0007986,USER0108,user108@ybl,merchant8@upi,3008.65,2025-10-30 16:27:44.908452,16,3,clothing,Chennai,BHIM,0,0,0,3879.97,0,none
TXN0008611,USER0101,user101@ibl,merchant194@upi,219.84,2025-10-30 16:51:20.920905,16,3,pharmacy,Bangalore,AmazonPay,0,0,0,4825.07,0,none
TXN0009847,USER0026,user26@okhdfcbank,fraud21@upi,98784.19,2025-10-30 17:17:02.945757,17,3,unknown,Mumbai,GPay,1,0,0,5626.91,1,large_amount
TXN0002619,USER0090,user90@ibl,merchant155@upi,545.47,2025-10-30 19:03:31.809835,19,3,entertainment,Chennai,GPay,0,1,0,3503.74,0,none
TXN0008558,USER0338,user338@oksbi,merchant57@upi,4375.58,2025-10-30 19:22:07.919856,19,3,travel,Delhi,PhonePe,0,0,0,4191.24,0,none
TXN0002146,USER0031,user31@oksbi,merchant157@upi,620.52,2025-10-30 19:30:31.799433,19,3,restaurant,Lucknow,PhonePe,0,0,0,1407.14,0,none
TXN0005173,USER0283,user283@okaxis,merchant7@upi,544.45,2025-10-30 21:29:32.855115,21,3,restaurant,Jaipur,BHIM,0,0,0,1468.64,0,none
TXN0000802,USER0381,user381@oksbi,merchant146@upi,571.57,2025-10-30 21:47:49.774315,21,3,restaurant,Lucknow,AmazonPay,0,0,0,2868.22,0,none
TXN0006098,USER0164,user164@oksbi,merchant71@upi,426.23,2025-10-30 22:17:40.873629,22,3,entertainment,Kolkata,Paytm,0,0,0,2932.36,0,none
TXN0002915,USER0140,user140@ibl,merchant30@upi,572.55,2025-10-30 23:14:57.814446,23,3,grocery,Jaipur,PhonePe,0,0,1,13574.3,0,none
TXN0004899,USER0295,user295@ibl,merchant79@upi,2919.95,2025-10-30 23:28:13.850556,23,3,fuel,Chennai,GPay,0,0,1,8445.83,0,none
TXN0007621,USER0385,user385@ibl,merchant169@upi,1592.7,2025-10-30 23:30:36.901851,23,3,entertainment,Kolkata,Paytm,0,0,1,9676.38,0,none
